ano,zona,sigla_partido,cargo,turno,votos_nominais,votos_nao_nominais
2014,16,PSB,presidente,1,7236,0
2014,16,PSC,presidente,1,71,0
2014,16,PSDB,presidente,1,15779,0
2014,16,PSDC,presidente,1,21,0
2014,16,PSOL,presidente,1,2299,0
2014,16,PSTU,presidente,1,58,0
2014,16,PT,presidente,1,7987,0
2014,16,PV,presidente,1,1027,0
2014,16,DEM,senador,1,5457,0
2014,16,PDT,senador,1,826,0
2014,16,PRB,senador,1,625,0
2014,16,PROS,senador,1,331,0
2014,16,PSB,senador,1,19586,0
2014,16,PSOL,senador,1,2491,0
2014,16,PSTU,senador,1,82,0
2014,17,DEM,deputado estadual,1,64,70
2014,17,PC do B,deputado estadual,1,301,25
2014,17,PCB,deputado estadual,1,8,18
2014,17,PDT,deputado estadual,1,1206,91
2014,17,PEN,deputado estadual,1,152,18
2014,17,PHS,deputado estadual,1,195,12
2014,17,PMDB,deputado estadual,1,4392,298
2014,17,PMN,deputado estadual,1,74,22
2014,17,PP,deputado estadual,1,3065,118
2014,17,PPL,deputado estadual,1,33,4
2014,17,PPS,deputado estadual,1,174,31
2014,17,PR,deputado estadual,1,379,77
2014,17,PRB,deputado estadual,1,526,96
2014,17,PROS,deputado estadual,1,148,20
2014,17,PRP,deputado estadual,1,322,23
2014,17,PRTB,deputado estadual,1,130,3
2014,17,PSB,deputado estadual,1,438,246
2014,17,PSC,deputado estadual,1,326,18
2014,17,PSD,deputado estadual,1,2333,119
2014,17,PSDB,deputado estadual,1,2852,1007
2014,17,PSDC,deputado estadual,1,316,15
2014,17,PSL,deputado estadual,1,320,17
2014,17,PSOL,deputado estadual,1,6343,397
2014,17,PSTU,deputado estadual,1,17,10
2014,17,PT,deputado estadual,1,1299,357
2014,17,PT do B,deputado estadual,1,166,19
2014,17,PTB,deputado estadual,1,263,69
2014,17,PTC,deputado estadual,1,135,2
2014,17,PTN,deputado estadual,1,28,4
2014,17,PV,deputado estadual,1,1560,185
2014,17,SD,deputado estadual,1,1235,23
2014,17,DEM,deputado federal,1,385,84
2014,17,PC do B,deputado federal,1,363,8
2014,17,PCB,deputado federal,1,11,16
2014,17,PCO,deputado federal,1,2,1
2014,17,PDT,deputado federal,1,283,40
2014,17,PEN,deputado federal,1,340,9
2014,17,PHS,deputado federal,1,220,2
2014,17,PMDB,deputado federal,1,1851,205
2014,17,PMN,deputado federal,1,48,5
2014,17,PP,deputado federal,1,3830,39
2014,17,PPL,deputado federal,1,1,3
2014,17,PPS,deputado federal,1,346,8
2014,17,PR,deputado federal,1,607,41
2014,17,PRB,deputado federal,1,497,71
2014,17,PROS,deputado federal,1,2438,22
2014,17,PRP,deputado federal,1,51,9
2014,17,PRTB,deputado federal,1,48,4
2014,17,PSB,deputado federal,1,573,419
2014,17,PSC,deputado federal,1,61,10
2014,17,PSD,deputado federal,1,2390,100
2014,17,PSDB,deputado federal,1,4428,885
2014,17,PSDC,deputado federal,1,135,1
2014,17,PSL,deputado federal,1,224,6
2014,17,PSOL,deputado federal,1,5784,308
2014,17,PSTU,deputado federal,1,42,4
2014,17,PT,deputado federal,1,2619,232
2014,17,PT do B,deputado federal,1,197,2
2014,17,PTB,deputado federal,1,856,26
2014,17,PTC,deputado federal,1,49,4
2014,17,PTN,deputado federal,1,1,7
2014,17,PV,deputado federal,1,212,192
2014,17,SD,deputado federal,1,166,6
2014,17,PCB,governador,1,33,0
2014,17,PMDB,governador,1,21747,0
2014,17,PR,governador,1,860,0
2014,17,PRB,governador,1,3030,0
2014,17,PSOL,governador,1,5847,0
2014,17,PSTU,governador,1,70,0
2014,17,PT,governador,1,1587,0
2014,17,PCB,presidente,1,40,0
2014,17,PCO,presidente,1,3,0
2014,17,PRTB,presidente,1,52,0
2014,17,PSB,presidente,1,5870,0
2014,17,PSC,presidente,1,77,0
2014,17,PSDB,presidente,1,21944,0
2014,17,PSDC,presidente,1,14,0
2014,17,PSOL,presidente,1,1105,0
2014,17,PSTU,presidente,1,21,0
2014,17,PT,presidente,1,5206,0
2014,17,PV,presidente,1,767,0
2014,17,DEM,senador,1,6872,0
2014,17,PDT,senador,1,502,0
2014,17,PRB,senador,1,635,0
2014,17,PROS,senador,1,232,0
2014,17,PSB,senador,1,20141,0
2014,17,PSOL,senador,1,1315,0
2014,17,PSTU,senador,1,36,0
2014,18,DEM,deputado estadual,1,56,36
2014,18,PC do B,deputado estadual,1,183,16
2014,18,PCB,deputado estadual,1,9,18
2014,18,PDT,deputado estadual,1,861,54
2014,18,PEN,deputado estadual,1,157,16
2014,18,PHS,deputado estadual,1,118,12
2014,18,PMDB,deputado estadual,1,1747,170
2014,18,PMN,deputado estadual,1,66,3
2014,18,PP,deputado estadual,1,1564,87
2014,18,PPL,deputado estadual,1,28,4
2014,18,PPS,deputado estadual,1,78,38
2014,18,PR,deputado estadual,1,322,51
2014,18,PRB,deputado estadual,1,305,60
2014,18,PROS,deputado estadual,1,111,12
2014,18,PRP,deputado estadual,1,144,9
2014,18,PRTB,deputado estadual,1,78,2
2014,18,PSB,deputado estadual,1,291,181
2014,18,PSC,deputado estadual,1,236,11
2014,18,PSD,deputado estadual,1,1608,61
2014,18,PSDB,deputado estadual,1,1278,454
2014,18,PSDC,deputado estadual,1,212,9
2014,18,PSL,deputado estadual,1,255,17
2014,18,PSOL,deputado estadual,1,3575,333
2014,18,PSTU,deputado estadual,1,12,9
2014,18,PT,deputado estadual,1,892,265
2014,18,PT do B,deputado estadual,1,122,6
2014,18,PTB,deputado estadual,1,142,27
2014,18,PTC,deputado estadual,1,122,2
2014,18,PTN,deputado estadual,1,37,4
2014,18,PV,deputado estadual,1,701,115
2014,18,SD,deputado estadual,1,415,9
2014,18,DEM,deputado federal,1,250,63
2014,18,PC do B,deputado federal,1,274,9
2014,18,PCB,deputado federal,1,7,7
2014,18,PCO,deputado federal,1,4,3
2014,18,PDT,deputado federal,1,232,36
2014,18,PEN,deputado federal,1,188,1
2014,18,PHS,deputado federal,1,186,1
2014,18,PMDB,deputado federal,1,922,130
2014,18,PMN,deputado federal,1,34,1
2014,18,PP,deputado federal,1,2406,25
2014,18,PPL,deputado federal,1,0,9
2014,18,PPS,deputado federal,1,236,12
2014,18,PR,deputado federal,1,545,16
2014,18,PRB,deputado federal,1,294,33
2014,18,PROS,deputado federal,1,964,16
2014,18,PRP,deputado federal,1,36,1
2014,18,PRTB,deputado federal,1,34,1
2014,18,PSB,deputado federal,1,329,254
2014,18,PSC,deputado federal,1,74,9
2014,18,PSD,deputado federal,1,1223,67
2014,18,PSDB,deputado federal,1,2023,388
2014,18,PSDC,deputado federal,1,74,1
2014,18,PSL,deputado federal,1,180,7
2014,18,PSOL,deputado federal,1,3444,226
2014,18,PSTU,deputado federal,1,49,10
2014,18,PT,deputado federal,1,1359,173
2014,18,PT do B,deputado federal,1,96,0
2014,18,PTB,deputado federal,1,365,10
2014,18,PTC,deputado federal,1,25,5
2014,18,PTN,deputado federal,1,1,2
2014,18,PV,deputado federal,1,137,90
2014,18,SD,deputado federal,1,96,6
2014,18,PCB,governador,1,35,0
2014,18,PMDB,governador,1,10946,0
2014,18,PR,governador,1,768,0
2014,18,PRB,governador,1,1955,0
2014,18,PSOL,governador,1,3651,0
2014,18,PSTU,governador,1,57,0
2014,18,PT,governador,1,1040,0
2014,18,PCB,presidente,1,25,0
2014,18,PCO,presidente,1,7,0
2014,18,PRTB,presidente,1,39,0
2014,18,PSB,presidente,1,3848,0
2014,18,PSC,presidente,1,39,0
2014,18,PSDB,presidente,1,11043,0
2014,18,PSDC,presidente,1,7,0
2014,18,PSOL,presidente,1,799,0
2014,18,PSTU,presidente,1,21,0
2014,18,PT,presidente,1,3533,0
2014,18,PV,presidente,1,414,0
2014,18,DEM,senador,1,4040,0
2014,18,PDT,senador,1,419,0
2014,18,PRB,senador,1,382,0
2014,18,PROS,senador,1,232,0
2014,18,PSB,senador,1,10812,0
2014,18,PSOL,senador,1,887,0
2014,18,PSTU,senador,1,27,0
2014,19,DEM,deputado estadual,1,71,95
2014,19,PC do B,deputado estadual,1,831,42
2014,19,PCB,deputado estadual,1,17,45
2014,19,PDT,deputado estadual,1,1353,148
2014,19,PEN,deputado estadual,1,233,35
2014,19,PHS,deputado estadual,1,259,25
2014,19,PMDB,deputado estadual,1,3658,391
2014,19,PMN,deputado estadual,1,1019,43
2014,19,PP,deputado estadual,1,1795,134
2014,19,PPL,deputado estadual,1,27,19
2014,19,PPS,deputado estadual,1,101,43
2014,19,PR,deputado estadual,1,698,120
2014,19,PRB,deputado estadual,1,1019,205
2014,19,PROS,deputado estadual,1,202,16
2014,19,PRP,deputado estadual,1,260,17
2014,19,PRTB,deputado estadual,1,136,16
2014,19,PSB,deputado estadual,1,470,340
2014,19,PSC,deputado estadual,1,411,42
2014,19,PSD,deputado estadual,1,3226,123
2014,19,PSDB,deputado estadual,1,762,373
2014,19,PSDC,deputado estadual,1,584,23
2014,19,PSL,deputado estadual,1,706,36
2014,19,PSOL,deputado estadual,1,5462,569
2014,19,PSTU,deputado estadual,1,66,29
2014,19,PT,deputado estadual,1,1678,596
2014,19,PT do B,deputado estadual,1,234,11
2014,19,PTB,deputado estadual,1,315,69
2014,19,PTC,deputado estadual,1,226,4
2014,19,PTN,deputado estadual,1,59,5
2014,19,PV,deputado estadual,1,542,93
2014,19,SD,deputado estadual,1,1058,21
2014,19,DEM,deputado federal,1,523,135
2014,19,PC do B,deputado federal,1,661,22
2014,19,PCB,deputado federal,1,25,26
2014,19,PCO,deputado federal,1,4,2
2014,19,PDT,deputado federal,1,467,90
2014,19,PEN,deputado federal,1,600,12
2014,19,PHS,deputado federal,1,460,3
2014,19,PMDB,deputado federal,1,2704,266
2014,19,PMN,deputado federal,1,59,5
2014,19,PP,deputado federal,1,3607,59
2014,19,PPL,deputado federal,1,5,16
2014,19,PPS,deputado federal,1,413,26
2014,19,PR,deputado federal,1,1342,48
2014,19,PRB,deputado federal,1,1170,139
2014,19,PROS,deputado federal,1,944,16
2014,19,PRP,deputado federal,1,80,5
2014,19,PRTB,deputado federal,1,112,8
2014,19,PSB,deputado federal,1,408,559
2014,19,PSC,deputado federal,1,208,22
2014,19,PSD,deputado federal,1,2040,141
2014,19,PSDB,deputado federal,1,1315,353
2014,19,PSDC,deputado federal,1,274,1
2014,19,PSL,deputado federal,1,493,12
2014,19,PSOL,deputado federal,1,5408,544
2014,19,PSTU,deputado federal,1,180,23
2014,19,PT,deputado federal,1,2119,449
2014,19,PT do B,deputado federal,1,159,4
2014,19,PTB,deputado federal,1,940,32
2014,19,PTC,deputado federal,1,30,4
2014,19,PTN,deputado federal,1,4,6
2014,19,PV,deputado federal,1,142,90
2014,19,SD,deputado federal,1,330,16
2014,19,PCB,governador,1,67,0
2014,19,PMDB,governador,1,15995,0
2014,19,PR,governador,1,1556,0
2014,19,PRB,governador,1,5127,0
2014,19,PSOL,governador,1,7290,0
2014,19,PSTU,governador,1,194,0
2014,19,PT,governador,1,2303,0
2014,19,PCB,presidente,1,93,0
2014,19,PCO,presidente,1,8,0
2014,19,PRTB,presidente,1,141,0
2014,19,PSB,presidente,1,8680,0
2014,19,PSC,presidente,1,281,0
2014,19,PSDB,presidente,1,12107,0
2014,19,PSDC,presidente,1,39,0
2014,19,PSOL,presidente,1,2141,0
2014,19,PSTU,presidente,1,86,0
2014,19,PT,presidente,1,9621,0
2014,19,PV,presidente,1,555,0
2014,19,DEM,senador,1,6109,0
2014,19,PDT,senador,1,1032,0
2014,19,PRB,senador,1,1045,0
2014,19,PROS,senador,1,478,0
2014,19,PSB,senador,1,19616,0
2014,19,PSOL,senador,1,1446,0
2014,19,PSTU,senador,1,76,0
2014,20,DEM,deputado estadual,1,79,95
2014,20,PC do B,deputado estadual,1,623,27
2014,20,PCB,deputado estadual,1,18,31
2014,20,PDT,deputado estadual,1,1380,133
2014,20,PEN,deputado estadual,1,285,11
2014,20,PHS,deputado estadual,1,320,20
2014,20,PMDB,deputado estadual,1,2655,349
2014,20,PMN,deputado estadual,1,248,16
2014,20,PP,deputado estadual,1,1852,140
2014,20,PPL,deputado estadual,1,33,8
2014,20,PPS,deputado estadual,1,65,24
2014,20,PR,deputado estadual,1,711,166
2014,20,PRB,deputado estadual,1,921,112
2014,20,PROS,deputado estadual,1,71,16
2014,20,PRP,deputado estadual,1,87,11
2014,20,PRTB,deputado estadual,1,160,11
2014,20,PSB,deputado estadual,1,468,281
2014,20,PSC,deputado estadual,1,621,50
2014,20,PSD,deputado estadual,1,2559,90
2014,20,PSDB,deputado estadual,1,538,260
2014,20,PSDC,deputado estadual,1,582,27
2014,20,PSL,deputado estadual,1,3755,100
2014,20,PSOL,deputado estadual,1,4189,479
2014,20,PSTU,deputado estadual,1,30,34
2014,20,PT,deputado estadual,1,1263,439
2014,20,PT do B,deputado estadual,1,254,14
2014,20,PTB,deputado estadual,1,289,37
2014,20,PTC,deputado estadual,1,313,2
2014,20,PTN,deputado estadual,1,61,5
2014,20,PV,deputado estadual,1,256,74
2014,20,SD,deputado estadual,1,805,24
2014,20,DEM,deputado federal,1,992,113
2014,20,PC do B,deputado federal,1,662,18
2014,20,PCB,deputado federal,1,19,25
2014,20,PCO,deputado federal,1,1,1
2014,20,PDT,deputado federal,1,448,62
2014,20,PEN,deputado federal,1,248,7
2014,20,PHS,deputado federal,1,451,0
2014,20,PMDB,deputado federal,1,2285,217
2014,20,PMN,deputado federal,1,84,2
2014,20,PP,deputado federal,1,3763,43
2014,20,PPL,deputado federal,1,1,5
2014,20,PPS,deputado federal,1,289,18
2014,20,PR,deputado federal,1,2113,51
2014,20,PRB,deputado federal,1,846,84
2014,20,PROS,deputado federal,1,556,19
2014,20,PRP,deputado federal,1,139,6
2014,20,PRTB,deputado federal,1,112,9
2014,20,PSB,deputado federal,1,269,499
2014,20,PSC,deputado federal,1,369,20
2014,20,PSD,deputado federal,1,1447,95
2014,20,PSDB,deputado federal,1,993,274
2014,20,PSDC,deputado federal,1,322,7
2014,20,PSL,deputado federal,1,680,67
2014,20,PSOL,deputado federal,1,4106,482
2014,20,PSTU,deputado federal,1,113,24
2014,20,PT,deputado federal,1,1923,361
2014,20,PT do B,deputado federal,1,190,6
2014,20,PTB,deputado federal,1,778,30
2014,20,PTC,deputado federal,1,32,2
2014,20,PTN,deputado federal,1,10,8
2014,20,PV,deputado federal,1,206,84
2014,20,SD,deputado federal,1,392,14
2014,20,PCB,governador,1,60,0
2014,20,PMDB,governador,1,14332,0
2014,20,PR,governador,1,1746,0
2014,20,PRB,governador,1,4980,0
2014,20,PSOL,governador,1,6725,0
2014,20,PSTU,governador,1,190,0
2014,20,PT,governador,1,1724,0
2014,20,PCB,presidente,1,73,0
2014,20,PCO,presidente,1,10,0
2014,20,PRTB,presidente,1,187,0
2014,20,PSB,presidente,1,8723,0
2014,20,PSC,presidente,1,223,0
2014,20,PSDB,presidente,1,11174,0
2014,20,PSDC,presidente,1,43,0
2014,20,PSOL,presidente,1,1951,0
2014,20,PSTU,presidente,1,79,0
2014,20,PT,presidente,1,8037,0
2014,20,PV,presidente,1,559,0
2014,20,DEM,senador,1,5979,0
2014,20,PDT,senador,1,801,0
2014,20,PRB,senador,1,810,0
2014,20,PROS,senador,1,518,0
2014,20,PSB,senador,1,18430,0
2014,20,PSOL,senador,1,1164,0
2014,20,PSTU,senador,1,52,0
2014,21,DEM,deputado estadual,1,67,96
2014,21,PC do B,deputado estadual,1,397,22
2014,21,PCB,deputado estadual,1,5,42
2014,21,PDT,deputado estadual,1,1139,232
2014,21,PEN,deputado estadual,1,475,48
2014,21,PHS,deputado estadual,1,986,60
2014,21,PMDB,deputado estadual,1,3525,422
2014,21,PMN,deputado estadual,1,223,24
2014,21,PP,deputado estadual,1,1477,164
2014,21,PPL,deputado estadual,1,47,8
2014,21,PPS,deputado estadual,1,50,32
2014,21,PR,deputado estadual,1,1927,490
2014,21,PRB,deputado estadual,1,2949,428
2014,21,PROS,deputado estadual,1,92,15
2014,21,PRP,deputado estadual,1,103,16
2014,21,PRTB,deputado estadual,1,253,40
2014,21,PSB,deputado estadual,1,359,365
2014,21,PSC,deputado estadual,1,903,51
2014,21,PSD,deputado estadual,1,4736,148
2014,21,PSDB,deputado estadual,1,316,164
2014,21,PSDC,deputado estadual,1,1193,128
2014,21,PSL,deputado estadual,1,1315,60
2014,21,PSOL,deputado estadual,1,2047,218
2014,21,PSTU,deputado estadual,1,46,28
2014,21,PT,deputado estadual,1,1684,775
2014,21,PT do B,deputado estadual,1,341,19
2014,21,PTB,deputado estadual,1,344,85
2014,21,PTC,deputado estadual,1,542,10
2014,21,PTN,deputado estadual,1,87,10
2014,21,PV,deputado estadual,1,120,27
2014,21,SD,deputado estadual,1,1302,56
2014,21,DEM,deputado federal,1,438,129
2014,21,PC do B,deputado federal,1,529,18
2014,21,PCB,deputado federal,1,11,14
2014,21,PCO,deputado federal,1,2,1
2014,21,PDT,deputado federal,1,982,108
2014,21,PEN,deputado federal,1,435,15
2014,21,PHS,deputado federal,1,1060,9
2014,21,PMDB,deputado federal,1,3129,308
2014,21,PMN,deputado federal,1,65,3
2014,21,PP,deputado federal,1,2787,54
2014,21,PPL,deputado federal,1,8,8
2014,21,PPS,deputado federal,1,175,21
2014,21,PR,deputado federal,1,5781,174
2014,21,PRB,deputado federal,1,3083,283
2014,21,PROS,deputado federal,1,237,50
2014,21,PRP,deputado federal,1,132,5
2014,21,PRTB,deputado federal,1,328,10
2014,21,PSB,deputado federal,1,206,743
2014,21,PSC,deputado federal,1,156,27
2014,21,PSD,deputado federal,1,1885,178
2014,21,PSDB,deputado federal,1,1160,142
2014,21,PSDC,deputado federal,1,2181,19
2014,21,PSL,deputado federal,1,568,34
2014,21,PSOL,deputado federal,1,1774,240
2014,21,PSTU,deputado federal,1,83,23
2014,21,PT,deputado federal,1,1712,507
2014,21,PT do B,deputado federal,1,211,7
2014,21,PTB,deputado federal,1,959,50
2014,21,PTC,deputado federal,1,32,11
2014,21,PTN,deputado federal,1,9,6
2014,21,PV,deputado federal,1,143,25
2014,21,SD,deputado federal,1,686,25
2014,21,PCB,governador,1,44,0
2014,21,PMDB,governador,1,13102,0
2014,21,PR,governador,1,5408,0
2014,21,PRB,governador,1,11494,0
2014,21,PSOL,governador,1,3466,0
2014,21,PSTU,governador,1,215,0
2014,21,PT,governador,1,3365,0
2014,21,PCB,presidente,1,45,0
2014,21,PCO,presidente,1,10,0
2014,21,PRTB,presidente,1,402,0
2014,21,PSB,presidente,1,11410,0
2014,21,PSC,presidente,1,612,0
2014,21,PSDB,presidente,1,7103,0
2014,21,PSDC,presidente,1,116,0
2014,21,PSOL,presidente,1,1304,0
2014,21,PSTU,presidente,1,90,0
2014,21,PT,presidente,1,15956,0
2014,21,PV,presidente,1,274,0
2014,21,DEM,senador,1,4542,0
2014,21,PDT,senador,1,1164,0
2014,21,PRB,senador,1,2648,0
2014,21,PROS,senador,1,1972,0
2014,21,PSB,senador,1,23158,0
2014,21,PSOL,senador,1,490,0
2014,21,PSTU,senador,1,68,0
2014,22,DEM,deputado estadual,1,93,75
2014,22,PC do B,deputado estadual,1,531,22
2014,22,PCB,deputado estadual,1,10,27
2014,22,PDT,deputado estadual,1,4530,192
2014,22,PEN,deputado estadual,1,395,47
2014,22,PHS,deputado estadual,1,1310,32
2014,22,PMDB,deputado estadual,1,2207,366
2014,22,PMN,deputado estadual,1,126,22
2014,22,PP,deputado estadual,1,7398,218
2014,22,PPL,deputado estadual,1,35,7
2014,22,PPS,deputado estadual,1,66,56
2014,22,PR,deputado estadual,1,1181,192
2014,22,PRB,deputado estadual,1,1120,213
2014,22,PROS,deputado estadual,1,127,18
2014,22,PRP,deputado estadual,1,95,13
2014,22,PRTB,deputado estadual,1,207,25
2014,22,PSB,deputado estadual,1,384,293
2014,22,PSC,deputado estadual,1,395,32
2014,22,PSD,deputado estadual,1,2718,86
2014,22,PSDB,deputado estadual,1,282,187
2014,22,PSDC,deputado estadual,1,671,33
2014,22,PSL,deputado estadual,1,765,48
2014,22,PSOL,deputado estadual,1,2593,289
2014,22,PSTU,deputado estadual,1,36,23
2014,22,PT,deputado estadual,1,942,443
2014,22,PT do B,deputado estadual,1,253,25
2014,22,PTB,deputado estadual,1,342,92
2014,22,PTC,deputado estadual,1,338,13
2014,22,PTN,deputado estadual,1,133,11
2014,22,PV,deputado estadual,1,257,45
2014,22,SD,deputado estadual,1,11077,163
2014,22,DEM,deputado federal,1,734,148
2014,22,PC do B,deputado federal,1,618,17
2014,22,PCB,deputado federal,1,31,20
2014,22,PCO,deputado federal,1,5,4
2014,22,PDT,deputado federal,1,677,185
2014,22,PEN,deputado federal,1,518,11
2014,22,PHS,deputado federal,1,691,3
2014,22,PMDB,deputado federal,1,5618,285
2014,22,PMN,deputado federal,1,93,7
2014,22,PP,deputado federal,1,4166,77
2014,22,PPL,deputado federal,1,11,14
2014,22,PPS,deputado federal,1,194,29
2014,22,PR,deputado federal,1,2913,86
2014,22,PRB,deputado federal,1,1974,148
2014,22,PROS,deputado federal,1,568,37
2014,22,PRP,deputado federal,1,93,6
2014,22,PRTB,deputado federal,1,467,6
2014,22,PSB,deputado federal,1,236,602
2014,22,PSC,deputado federal,1,287,27
2014,22,PSD,deputado federal,1,1944,92
2014,22,PSDB,deputado federal,1,1144,177
2014,22,PSDC,deputado federal,1,478,5
2014,22,PSL,deputado federal,1,909,12
2014,22,PSOL,deputado federal,1,3063,352
2014,22,PSTU,deputado federal,1,77,25
2014,22,PT,deputado federal,1,1604,440
2014,22,PT do B,deputado federal,1,515,4
2014,22,PTB,deputado federal,1,2408,64
2014,22,PTC,deputado federal,1,44,7
2014,22,PTN,deputado federal,1,10,7
2014,22,PV,deputado federal,1,152,52
2014,22,SD,deputado federal,1,3955,171
2014,22,PCB,governador,1,62,0
2014,22,PMDB,governador,1,19845,0
2014,22,PR,governador,1,4107,0
2014,22,PRB,governador,1,9591,0
2014,22,PSOL,governador,1,5854,0
2014,22,PSTU,governador,1,254,0
2014,22,PT,governador,1,2777,0
2014,22,PCB,presidente,1,53,0
2014,22,PCO,presidente,1,14,0
2014,22,PRTB,presidente,1,484,0
2014,22,PSB,presidente,1,14099,0
2014,22,PSC,presidente,1,696,0
2014,22,PSDB,presidente,1,12385,0
2014,22,PSDC,presidente,1,58,0
2014,22,PSOL,presidente,1,1811,0
2014,22,PSTU,presidente,1,94,0
2014,22,PT,presidente,1,13711,0
2014,22,PV,presidente,1,426,0
2014,22,DEM,senador,1,7703,0
2014,22,PDT,senador,1,1842,0
2014,22,PRB,senador,1,1441,0
2014,22,PROS,senador,1,2106,0
2014,22,PSB,senador,1,26588,0
2014,22,PSOL,senador,1,823,0
2014,22,PSTU,senador,1,71,0
2014,23,DEM,deputado estadual,1,131,76
2014,23,PC do B,deputado estadual,1,1003,31
2014,23,PCB,deputado estadual,1,8,48
2014,23,PDT,deputado estadual,1,1708,200
2014,23,PEN,deputado estadual,1,821,43
2014,23,PHS,deputado estadual,1,647,187
2014,23,PMDB,deputado estadual,1,4221,481
2014,23,PMN,deputado estadual,1,146,18
2014,23,PP,deputado estadual,1,1959,163
2014,23,PPL,deputado estadual,1,107,17
2014,23,PPS,deputado estadual,1,60,38
2014,23,PR,deputado estadual,1,2827,239
2014,23,PRB,deputado estadual,1,1386,241
2014,23,PROS,deputado estadual,1,150,23
2014,23,PRP,deputado estadual,1,117,10
2014,23,PRTB,deputado estadual,1,307,25
2014,23,PSB,deputado estadual,1,293,341
2014,23,PSC,deputado estadual,1,427,37
2014,23,PSD,deputado estadual,1,3852,109
2014,23,PSDB,deputado estadual,1,378,177
2014,23,PSDC,deputado estadual,1,837,44
2014,23,PSL,deputado estadual,1,1194,53
2014,23,PSOL,deputado estadual,1,2018,303
2014,23,PSTU,deputado estadual,1,23,26
2014,23,PT,deputado estadual,1,1050,677
2014,23,PT do B,deputado estadual,1,597,32
2014,23,PTB,deputado estadual,1,666,101
2014,23,PTC,deputado estadual,1,577,14
2014,23,PTN,deputado estadual,1,172,10
2014,23,PV,deputado estadual,1,145,24
2014,23,SD,deputado estadual,1,1838,62
2014,23,DEM,deputado federal,1,392,138
2014,23,PC do B,deputado federal,1,736,18
2014,23,PCB,deputado federal,1,25,44
2014,23,PCO,deputado federal,1,0,1
2014,23,PDT,deputado federal,1,679,113
2014,23,PEN,deputado federal,1,801,15
2014,23,PHS,deputado federal,1,4305,11
2014,23,PMDB,deputado federal,1,4842,276
2014,23,PMN,deputado federal,1,41,6
2014,23,PP,deputado federal,1,3189,67
2014,23,PPL,deputado federal,1,7,16
2014,23,PPS,deputado federal,1,131,16
2014,23,PR,deputado federal,1,2748,93
2014,23,PRB,deputado federal,1,1507,155
2014,23,PROS,deputado federal,1,404,25
2014,23,PRP,deputado federal,1,66,4
2014,23,PRTB,deputado federal,1,343,7
2014,23,PSB,deputado federal,1,204,535
2014,23,PSC,deputado federal,1,157,36
2014,23,PSD,deputado federal,1,1570,131
2014,23,PSDB,deputado federal,1,603,140
2014,23,PSDC,deputado federal,1,518,10
2014,23,PSL,deputado federal,1,534,20
2014,23,PSOL,deputado federal,1,1955,291
2014,23,PSTU,deputado federal,1,55,32
2014,23,PT,deputado federal,1,2273,442
2014,23,PT do B,deputado federal,1,377,6
2014,23,PTB,deputado federal,1,1381,62
2014,23,PTC,deputado federal,1,41,9
2014,23,PTN,deputado federal,1,2,16
2014,23,PV,deputado federal,1,108,30
2014,23,SD,deputado federal,1,651,30
2014,23,PCB,governador,1,54,0
2014,23,PMDB,governador,1,13614,0
2014,23,PR,governador,1,3962,0
2014,23,PRB,governador,1,10195,0
2014,23,PSOL,governador,1,3563,0
2014,23,PSTU,governador,1,248,0
2014,23,PT,governador,1,2811,0
2014,23,PCB,presidente,1,55,0
2014,23,PCO,presidente,1,8,0
2014,23,PRTB,presidente,1,447,0
2014,23,PSB,presidente,1,12488,0
2014,23,PSC,presidente,1,812,0
2014,23,PSDB,presidente,1,7904,0
2014,23,PSDC,presidente,1,73,0
2014,23,PSOL,presidente,1,1255,0
2014,23,PSTU,presidente,1,76,0
2014,23,PT,presidente,1,12291,0
2014,23,PV,presidente,1,306,0
2014,23,DEM,senador,1,6510,0
2014,23,PDT,senador,1,1080,0
2014,23,PRB,senador,1,1717,0
2014,23,PROS,senador,1,1845,0
2014,23,PSB,senador,1,20751,0
2014,23,PSOL,senador,1,517,0
2014,23,PSTU,senador,1,41,0
2014,24,DEM,deputado estadual,1,251,80
2014,24,PC do B,deputado estadual,1,335,24
2014,24,PCB,deputado estadual,1,3,39
2014,24,PDT,deputado estadual,1,676,162
2014,24,PEN,deputado estadual,1,2217,89
2014,24,PHS,deputado estadual,1,890,31
2014,24,PMDB,deputado estadual,1,4099,450
2014,24,PMN,deputado estadual,1,46,26
2014,24,PP,deputado estadual,1,1467,122
2014,24,PPL,deputado estadual,1,52,10
2014,24,PPS,deputado estadual,1,52,32
2014,24,PR,deputado estadual,1,2570,454
2014,24,PRB,deputado estadual,1,1628,201
2014,24,PROS,deputado estadual,1,380,39
2014,24,PRP,deputado estadual,1,133,18
2014,24,PRTB,deputado estadual,1,578,30
2014,24,PSB,deputado estadual,1,209,393
2014,24,PSC,deputado estadual,1,615,54
2014,24,PSD,deputado estadual,1,6556,173
2014,24,PSDB,deputado estadual,1,511,180
2014,24,PSDC,deputado estadual,1,2371,64
2014,24,PSL,deputado estadual,1,1546,55
2014,24,PSOL,deputado estadual,1,1463,230
2014,24,PSTU,deputado estadual,1,14,35
2014,24,PT,deputado estadual,1,2652,793
2014,24,PT do B,deputado estadual,1,316,16
2014,24,PTB,deputado estadual,1,724,73
2014,24,PTC,deputado estadual,1,1365,17
2014,24,PTN,deputado estadual,1,213,12
2014,24,PV,deputado estadual,1,76,28
