,ano,sigla_partido,bairro,n_filiados
36870,2016,SOLIDARIEDADE,Gávea,3
36871,2016,SOLIDARIEDADE,Higienópolis,1
36872,2016,SOLIDARIEDADE,Honório Gurgel,2
36873,2016,SOLIDARIEDADE,Humaitá,1
36874,2016,SOLIDARIEDADE,Inhaúma,2
36875,2016,SOLIDARIEDADE,Inhoaíba,9
36876,2016,SOLIDARIEDADE,Ipanema,4
36877,2016,SOLIDARIEDADE,Irajá,33
36878,2016,SOLIDARIEDADE,Jacarepaguá,3
36879,2016,SOLIDARIEDADE,Jacarezinho,1
36880,2016,SOLIDARIEDADE,Jacaré,1
36881,2016,SOLIDARIEDADE,Jardim América,4
36882,2016,SOLIDARIEDADE,Jardim Guanabara,4
36883,2016,SOLIDARIEDADE,Jardim Sulacap,2
36884,2016,SOLIDARIEDADE,Laranjeiras,2
36885,2016,SOLIDARIEDADE,Leblon,3
36886,2016,SOLIDARIEDADE,Leme,1
36887,2016,SOLIDARIEDADE,Madureira,2
36888,2016,SOLIDARIEDADE,Magalhães Bastos,1
36889,2016,SOLIDARIEDADE,Marechal Hermes,1
36890,2016,SOLIDARIEDADE,Maré,3
36891,2016,SOLIDARIEDADE,Méier,7
36892,2016,SOLIDARIEDADE,Olaria,3
36893,2016,SOLIDARIEDADE,Paciência,3
36894,2016,SOLIDARIEDADE,Padre Miguel,4
36895,2016,SOLIDARIEDADE,Paquetá,3
36896,2016,SOLIDARIEDADE,Parada de Lucas,2
36897,2016,SOLIDARIEDADE,Parque Anchieta,4
36898,2016,SOLIDARIEDADE,Pavuna,8
36899,2016,SOLIDARIEDADE,Pechincha,2
36900,2016,SOLIDARIEDADE,Pedra de Guaratiba,2
36901,2016,SOLIDARIEDADE,Penha,9
36902,2016,SOLIDARIEDADE,Penha Circular,3
36903,2016,SOLIDARIEDADE,Piedade,3
36904,2016,SOLIDARIEDADE,Pilares,2
36905,2016,SOLIDARIEDADE,Portuguesa,3
36906,2016,SOLIDARIEDADE,Praça Seca,3
36907,2016,SOLIDARIEDADE,Quintino Bocaiúva,3
36908,2016,SOLIDARIEDADE,Ramos,4
36909,2016,SOLIDARIEDADE,Realengo,4
36910,2016,SOLIDARIEDADE,Recreio dos Bandeirantes,7
36911,2016,SOLIDARIEDADE,Riachuelo,1
36912,2016,SOLIDARIEDADE,Ribeira,1
36913,2016,SOLIDARIEDADE,Rio Comprido,1
36914,2016,SOLIDARIEDADE,Rocha Miranda,9
36915,2016,SOLIDARIEDADE,Santa Cruz,12
36916,2016,SOLIDARIEDADE,Santa Teresa,1
36917,2016,SOLIDARIEDADE,Santo Cristo,3
36918,2016,SOLIDARIEDADE,Senador Camará,4
36919,2016,SOLIDARIEDADE,Senador Vasconcelos,1
36920,2016,SOLIDARIEDADE,Sepetiba,5
36921,2016,SOLIDARIEDADE,São Conrado,1
36922,2016,SOLIDARIEDADE,São Cristóvão,3
36923,2016,SOLIDARIEDADE,São Francisco Xavier,1
36924,2016,SOLIDARIEDADE,Tanque,2
36925,2016,SOLIDARIEDADE,Taquara,9
36926,2016,SOLIDARIEDADE,Tauá,2
36927,2016,SOLIDARIEDADE,Tijuca,9
36928,2016,SOLIDARIEDADE,Todos os Santos,1
36929,2016,SOLIDARIEDADE,Turiaçú,1
36930,2016,SOLIDARIEDADE,Vargem Grande,4
36931,2016,SOLIDARIEDADE,Vasco da Gama,4
36932,2016,SOLIDARIEDADE,Vaz Lobo,4
36933,2016,SOLIDARIEDADE,Vigário Geral,4
36934,2016,SOLIDARIEDADE,Vila Isabel,2
36935,2016,SOLIDARIEDADE,Vila Kosmos,8
36936,2016,SOLIDARIEDADE,Vila Militar,1
36937,2016,SOLIDARIEDADE,Vila Valqueire,5
36938,2016,SOLIDARIEDADE,Vila da Penha,5
36939,2016,SOLIDARIEDADE,Zumbi,1
36940,2016,SOLIDARIEDADE,nao informado,11
36941,2018,CIDADANIA,Alto da Boa Vista,7
36942,2018,CIDADANIA,Anchieta,30
36943,2018,CIDADANIA,Andaraí,30
36944,2018,CIDADANIA,Anil,13
36945,2018,CIDADANIA,Bancários,45
36946,2018,CIDADANIA,Bangu,318
36947,2018,CIDADANIA,Barra da Tijuca,62
36948,2018,CIDADANIA,Barros Filho,78
36949,2018,CIDADANIA,Benfica,9
36950,2018,CIDADANIA,Bento Ribeiro,18
36951,2018,CIDADANIA,Bonsucesso,33
36952,2018,CIDADANIA,Botafogo,81
36953,2018,CIDADANIA,Brás de Pina,24
36954,2018,CIDADANIA,Cachambi,13
36955,2018,CIDADANIA,Cacuia,6
36956,2018,CIDADANIA,Caju,9
36957,2018,CIDADANIA,Campinho,3
36958,2018,CIDADANIA,Campo Grande,151
36959,2018,CIDADANIA,Campo dos Afonsos,1
36960,2018,CIDADANIA,Cascadura,15
36961,2018,CIDADANIA,Catete,16
36962,2018,CIDADANIA,Cavalcanti,7
36963,2018,CIDADANIA,Centro,56
36964,2018,CIDADANIA,Cidade Nova,6
36965,2018,CIDADANIA,Cidade de Deus,3
36966,2018,CIDADANIA,Cocotá,26
36967,2018,CIDADANIA,Coelho Neto,24
36968,2018,CIDADANIA,Colégio,7
36969,2018,CIDADANIA,Complexo do Alemão,4
36970,2018,CIDADANIA,Copacabana,123
36971,2018,CIDADANIA,Cordovil,26
36972,2018,CIDADANIA,Cosme Velho,34
36973,2018,CIDADANIA,Cosmos,14
36974,2018,CIDADANIA,Costa Barros,30
36975,2018,CIDADANIA,Curicica,12
36976,2018,CIDADANIA,Del Castilho,9
36977,2018,CIDADANIA,Deodoro,26
36978,2018,CIDADANIA,Encantado,7
36979,2018,CIDADANIA,Engenheiro Leal,2
36980,2018,CIDADANIA,Engenho Novo,13
36981,2018,CIDADANIA,Engenho da Rainha,7
36982,2018,CIDADANIA,Engenho de Dentro,50
36983,2018,CIDADANIA,Flamengo,39
36984,2018,CIDADANIA,Freguesia (Ilha),45
36985,2018,CIDADANIA,Freguesia (Jacarepaguá),66
36986,2018,CIDADANIA,Galeão,19
36987,2018,CIDADANIA,Gamboa,30
36988,2018,CIDADANIA,Gardênia Azul,5
36989,2018,CIDADANIA,Gericinó,1
36990,2018,CIDADANIA,Glória,44
36991,2018,CIDADANIA,Grajaú,20
36992,2018,CIDADANIA,Guadalupe,33
36993,2018,CIDADANIA,Guaratiba,14
36994,2018,CIDADANIA,Gávea,18
36995,2018,CIDADANIA,Higienópolis,12
36996,2018,CIDADANIA,Honório Gurgel,40
36997,2018,CIDADANIA,Humaitá,7
36998,2018,CIDADANIA,Inhaúma,8
36999,2018,CIDADANIA,Inhoaíba,18
37000,2018,CIDADANIA,Ipanema,40
37001,2018,CIDADANIA,Irajá,53
37002,2018,CIDADANIA,Itanhangá,13
37003,2018,CIDADANIA,Jacarepaguá,27
37004,2018,CIDADANIA,Jacarezinho,2
37005,2018,CIDADANIA,Jacaré,9
37006,2018,CIDADANIA,Jardim América,16
37007,2018,CIDADANIA,Jardim Botânico,40
37008,2018,CIDADANIA,Jardim Carioca,40
37009,2018,CIDADANIA,Jardim Guanabara,24
37010,2018,CIDADANIA,Jardim Sulacap,2
37011,2018,CIDADANIA,Lagoa,13
37012,2018,CIDADANIA,Lapa,3
37013,2018,CIDADANIA,Laranjeiras,33
37014,2018,CIDADANIA,Leblon,26
37015,2018,CIDADANIA,Lins de Vasconcelos,5
37016,2018,CIDADANIA,Madureira,54
37017,2018,CIDADANIA,Magalhães Bastos,32
37018,2018,CIDADANIA,Manguinhos,2
37019,2018,CIDADANIA,Maracanã,9
37020,2018,CIDADANIA,Marechal Hermes,38
37021,2018,CIDADANIA,Maré,40
37022,2018,CIDADANIA,Moneró,17
37023,2018,CIDADANIA,Méier,44
37024,2018,CIDADANIA,Olaria,32
37025,2018,CIDADANIA,Osvaldo Cruz,36
37026,2018,CIDADANIA,Paciência,14
37027,2018,CIDADANIA,Padre Miguel,147
37028,2018,CIDADANIA,Paquetá,1
37029,2018,CIDADANIA,Parada de Lucas,9
37030,2018,CIDADANIA,Parque Anchieta,103
37031,2018,CIDADANIA,Parque Colúmbia,3
37032,2018,CIDADANIA,Pavuna,80
37033,2018,CIDADANIA,Pechincha,7
37034,2018,CIDADANIA,Pedra de Guaratiba,6
37035,2018,CIDADANIA,Penha,25
37036,2018,CIDADANIA,Penha Circular,19
37037,2018,CIDADANIA,Piedade,27
37038,2018,CIDADANIA,Pilares,19
37039,2018,CIDADANIA,Portuguesa,23
37040,2018,CIDADANIA,Praia da Bandeira,8
37041,2018,CIDADANIA,Praça Seca,34
37042,2018,CIDADANIA,Praça da Bandeira,1
37043,2018,CIDADANIA,Quintino Bocaiúva,42
37044,2018,CIDADANIA,Ramos,44
37045,2018,CIDADANIA,Realengo,97
37046,2018,CIDADANIA,Recreio dos Bandeirantes,40
37047,2018,CIDADANIA,Riachuelo,2
37048,2018,CIDADANIA,Ribeira,33
37049,2018,CIDADANIA,Ricardo de Albuquerque,12
37050,2018,CIDADANIA,Rio Comprido,19
37051,2018,CIDADANIA,Rocha,2
37052,2018,CIDADANIA,Rocha Miranda,22
37053,2018,CIDADANIA,Rocinha,4
37054,2018,CIDADANIA,Santa Cruz,96
37055,2018,CIDADANIA,Santa Teresa,28
37056,2018,CIDADANIA,Santo Cristo,10
37057,2018,CIDADANIA,Santíssimo,19
37058,2018,CIDADANIA,Saúde,26
37059,2018,CIDADANIA,Senador Camará,34
37060,2018,CIDADANIA,Senador Vasconcelos,11
37061,2018,CIDADANIA,Sepetiba,24
37062,2018,CIDADANIA,São Conrado,15
37063,2018,CIDADANIA,São Cristóvão,16
37064,2018,CIDADANIA,São Francisco Xavier,3
37065,2018,CIDADANIA,Tanque,18
37066,2018,CIDADANIA,Taquara,47
37067,2018,CIDADANIA,Tauá,19
37068,2018,CIDADANIA,Tijuca,79
37069,2018,CIDADANIA,Todos os Santos,20
37070,2018,CIDADANIA,Tomás Coelho,5
37071,2018,CIDADANIA,Turiaçú,9
37072,2018,CIDADANIA,Urca,13
37073,2018,CIDADANIA,Vargem Grande,16
37074,2018,CIDADANIA,Vargem Pequena,11
37075,2018,CIDADANIA,Vasco da Gama,16
37076,2018,CIDADANIA,Vaz Lobo,8
37077,2018,CIDADANIA,Vicente de Carvalho,4
37078,2018,CIDADANIA,Vidigal,10
37079,2018,CIDADANIA,Vigário Geral,10
37080,2018,CIDADANIA,Vila Isabel,70
37081,2018,CIDADANIA,Vila Kosmos,10
37082,2018,CIDADANIA,Vila Militar,5
37083,2018,CIDADANIA,Vila Valqueire,15
37084,2018,CIDADANIA,Vila da Penha,6
37085,2018,CIDADANIA,Zumbi,11
37086,2018,CIDADANIA,nao informado,167
37087,2018,DC,Abolição,1
37088,2018,DC,Alto da Boa Vista,2
37089,2018,DC,Andaraí,3
37090,2018,DC,Anil,5
37091,2018,DC,Bangu,321
37092,2018,DC,Barra da Tijuca,37
37093,2018,DC,Barra de Guaratiba,9
37094,2018,DC,Benfica,6
37095,2018,DC,Bento Ribeiro,5
37096,2018,DC,Bonsucesso,2
37097,2018,DC,Botafogo,7
37098,2018,DC,Brás de Pina,10
37099,2018,DC,Cachambi,6
37100,2018,DC,Cacuia,1
37101,2018,DC,Caju,8
37102,2018,DC,Campinho,1
37103,2018,DC,Campo Grande,367
37104,2018,DC,Campo dos Afonsos,1
37105,2018,DC,Cascadura,16
37106,2018,DC,Catete,1
37107,2018,DC,Cavalcanti,6
37108,2018,DC,Centro,11
37109,2018,DC,Cidade Nova,2
37110,2018,DC,Cidade de Deus,7
37111,2018,DC,Coelho Neto,2
37112,2018,DC,Colégio,4
37113,2018,DC,Complexo do Alemão,1
37114,2018,DC,Copacabana,38
37115,2018,DC,Cordovil,15
37116,2018,DC,Cosme Velho,2
37117,2018,DC,Cosmos,8
37118,2018,DC,Costa Barros,3
37119,2018,DC,Curicica,24
37120,2018,DC,Del Castilho,2
37121,2018,DC,Deodoro,2
37122,2018,DC,Encantado,2
37123,2018,DC,Engenheiro Leal,18
37124,2018,DC,Engenho Novo,3
37125,2018,DC,Engenho da Rainha,10
37126,2018,DC,Engenho de Dentro,5
37127,2018,DC,Flamengo,2
37128,2018,DC,Freguesia (Ilha),5
37129,2018,DC,Freguesia (Jacarepaguá),45
37130,2018,DC,Galeão,6
37131,2018,DC,Gardênia Azul,2
37132,2018,DC,Glória,3
37133,2018,DC,Grajaú,4
37134,2018,DC,Guadalupe,7
37135,2018,DC,Guaratiba,48
37136,2018,DC,Gávea,1
37137,2018,DC,Higienópolis,3
37138,2018,DC,Honório Gurgel,1
37139,2018,DC,Humaitá,2
37140,2018,DC,Inhaúma,30
37141,2018,DC,Inhoaíba,21
37142,2018,DC,Ipanema,6
37143,2018,DC,Irajá,29
37144,2018,DC,Itanhangá,12
37145,2018,DC,Jacarepaguá,22
37146,2018,DC,Jacarezinho,1
37147,2018,DC,Jacaré,1
37148,2018,DC,Jardim América,2
37149,2018,DC,Jardim Botânico,1
37150,2018,DC,Jardim Carioca,8
37151,2018,DC,Jardim Guanabara,6
37152,2018,DC,Lagoa,1
37153,2018,DC,Lapa,2
37154,2018,DC,Laranjeiras,6
37155,2018,DC,Leblon,3
37156,2018,DC,Lins de Vasconcelos,2
37157,2018,DC,Madureira,56
37158,2018,DC,Magalhães Bastos,3
37159,2018,DC,Maracanã,1
37160,2018,DC,Marechal Hermes,3
37161,2018,DC,Maria da Graça,1
37162,2018,DC,Maré,9
37163,2018,DC,Moneró,1
37164,2018,DC,Méier,15
37165,2018,DC,Olaria,8
37166,2018,DC,Paciência,52
37167,2018,DC,Padre Miguel,61
37168,2018,DC,Parada de Lucas,1
37169,2018,DC,Parque Anchieta,11
37170,2018,DC,Parque Colúmbia,3
37171,2018,DC,Pavuna,7
37172,2018,DC,Pechincha,21
37173,2018,DC,Pedra de Guaratiba,1
37174,2018,DC,Penha,34
37175,2018,DC,Penha Circular,17
37176,2018,DC,Piedade,15
37177,2018,DC,Pilares,41
37178,2018,DC,Portuguesa,1
37179,2018,DC,Praça Seca,7
37180,2018,DC,Praça da Bandeira,3
37181,2018,DC,Quintino Bocaiúva,46
37182,2018,DC,Ramos,5
37183,2018,DC,Realengo,114
37184,2018,DC,Recreio dos Bandeirantes,21
37185,2018,DC,Ribeira,5
37186,2018,DC,Ricardo de Albuquerque,6
37187,2018,DC,Rio Comprido,29
37188,2018,DC,Rocha Miranda,9
37189,2018,DC,Rocinha,3
37190,2018,DC,Santa Cruz,85
37191,2018,DC,Santa Teresa,13
37192,2018,DC,Santo Cristo,2
37193,2018,DC,Santíssimo,1
37194,2018,DC,Saúde,1
37195,2018,DC,Senador Camará,71
37196,2018,DC,Senador Vasconcelos,45
37197,2018,DC,Sepetiba,32
37198,2018,DC,São Conrado,1
37199,2018,DC,São Cristóvão,13
37200,2018,DC,São Francisco Xavier,2
37201,2018,DC,Tanque,20
37202,2018,DC,Taquara,32
37203,2018,DC,Tauá,1
37204,2018,DC,Tijuca,23
37205,2018,DC,Todos os Santos,4
37206,2018,DC,Tomás Coelho,1
37207,2018,DC,Turiaçú,6
37208,2018,DC,Urca,2
37209,2018,DC,Vargem Grande,1
37210,2018,DC,Vasco da Gama,17
37211,2018,DC,Vaz Lobo,12
37212,2018,DC,Vicente de Carvalho,8
37213,2018,DC,Vigário Geral,1
37214,2018,DC,Vila Isabel,25
37215,2018,DC,Vila Kosmos,46
37216,2018,DC,Vila Militar,2
37217,2018,DC,Vila Valqueire,1
37218,2018,DC,Vila da Penha,11
37219,2018,DC,Zumbi,3
37220,2018,DC,nao informado,51
37221,2018,DEM,Abolição,1
37222,2018,DEM,Acari,4
37223,2018,DEM,Alto da Boa Vista,1
37224,2018,DEM,Anchieta,26
37225,2018,DEM,Andaraí,9
37226,2018,DEM,Anil,7
37227,2018,DEM,Bancários,5
37228,2018,DEM,Bangu,162
37229,2018,DEM,Barra da Tijuca,71
37230,2018,DEM,Barra de Guaratiba,1
37231,2018,DEM,Barros Filho,2
37232,2018,DEM,Benfica,20
37233,2018,DEM,Bento Ribeiro,16
37234,2018,DEM,Bonsucesso,30
37235,2018,DEM,Botafogo,51
37236,2018,DEM,Brás de Pina,29
37237,2018,DEM,Cachambi,13
37238,2018,DEM,Cacuia,18
37239,2018,DEM,Caju,26
37240,2018,DEM,Campinho,3
37241,2018,DEM,Campo Grande,206
37242,2018,DEM,Campo dos Afonsos,2
37243,2018,DEM,Cascadura,10
37244,2018,DEM,Catete,8
37245,2018,DEM,Cavalcanti,15
37246,2018,DEM,Centro,22
37247,2018,DEM,Cidade Nova,11
37248,2018,DEM,Cidade Universitária,1
37249,2018,DEM,Cidade de Deus,7
37250,2018,DEM,Cocotá,41
37251,2018,DEM,Coelho Neto,8
37252,2018,DEM,Colégio,12
37253,2018,DEM,Complexo do Alemão,26
37254,2018,DEM,Copacabana,126
37255,2018,DEM,Cordovil,24
37256,2018,DEM,Cosme Velho,4
37257,2018,DEM,Cosmos,78
37258,2018,DEM,Costa Barros,12
37259,2018,DEM,Curicica,9
37260,2018,DEM,Del Castilho,13
37261,2018,DEM,Deodoro,6
37262,2018,DEM,Encantado,10
37263,2018,DEM,Engenheiro Leal,3
37264,2018,DEM,Engenho Novo,14
37265,2018,DEM,Engenho da Rainha,16
37266,2018,DEM,Engenho de Dentro,45
37267,2018,DEM,Flamengo,24
37268,2018,DEM,Freguesia (Ilha),7
37269,2018,DEM,Freguesia (Jacarepaguá),30
37270,2018,DEM,Galeão,21
37271,2018,DEM,Gamboa,7
37272,2018,DEM,Gardênia Azul,3
37273,2018,DEM,Glória,22
37274,2018,DEM,Grajaú,22
37275,2018,DEM,Guadalupe,45
37276,2018,DEM,Guaratiba,37
37277,2018,DEM,Gávea,14
37278,2018,DEM,Higienópolis,27
37279,2018,DEM,Honório Gurgel,8
37280,2018,DEM,Humaitá,5
37281,2018,DEM,Inhaúma,32
37282,2018,DEM,Inhoaíba,13
37283,2018,DEM,Ipanema,34
37284,2018,DEM,Irajá,143
37285,2018,DEM,Itanhangá,14
37286,2018,DEM,Jacarepaguá,36
37287,2018,DEM,Jacarezinho,20
37288,2018,DEM,Jacaré,37
37289,2018,DEM,Jardim América,15
37290,2018,DEM,Jardim Botânico,5
37291,2018,DEM,Jardim Carioca,111
37292,2018,DEM,Jardim Guanabara,44
37293,2018,DEM,Jardim Sulacap,3
37294,2018,DEM,Lagoa,28
37295,2018,DEM,Lapa,5
37296,2018,DEM,Laranjeiras,21
37297,2018,DEM,Leblon,30
37298,2018,DEM,Leme,3
37299,2018,DEM,Lins de Vasconcelos,17
37300,2018,DEM,Madureira,21
37301,2018,DEM,Magalhães Bastos,2
37302,2018,DEM,Manguinhos,9
37303,2018,DEM,Maracanã,11
37304,2018,DEM,Marechal Hermes,21
37305,2018,DEM,Maria da Graça,12
37306,2018,DEM,Maré,57
37307,2018,DEM,Moneró,11
37308,2018,DEM,Méier,42
37309,2018,DEM,Olaria,19
37310,2018,DEM,Osvaldo Cruz,13
37311,2018,DEM,Paciência,55
37312,2018,DEM,Padre Miguel,47
37313,2018,DEM,Paquetá,5
37314,2018,DEM,Parque Anchieta,44
37315,2018,DEM,Parque Colúmbia,3
37316,2018,DEM,Pavuna,37
37317,2018,DEM,Pechincha,7
37318,2018,DEM,Pedra de Guaratiba,13
37319,2018,DEM,Penha,40
37320,2018,DEM,Penha Circular,33
37321,2018,DEM,Piedade,29
37322,2018,DEM,Pilares,13
37323,2018,DEM,Portuguesa,18
37324,2018,DEM,Praia da Bandeira,23
37325,2018,DEM,Praça Seca,27
37326,2018,DEM,Praça da Bandeira,10
37327,2018,DEM,Quintino Bocaiúva,14
37328,2018,DEM,Ramos,90
37329,2018,DEM,Realengo,95
37330,2018,DEM,Recreio dos Bandeirantes,64
37331,2018,DEM,Riachuelo,10
37332,2018,DEM,Ribeira,159
37333,2018,DEM,Ricardo de Albuquerque,9
37334,2018,DEM,Rio Comprido,47
37335,2018,DEM,Rocha,19
37336,2018,DEM,Rocha Miranda,23
37337,2018,DEM,Rocinha,6
37338,2018,DEM,Santa Cruz,149
37339,2018,DEM,Santa Teresa,17
37340,2018,DEM,Santo Cristo,3
37341,2018,DEM,Santíssimo,48
37342,2018,DEM,Saúde,3
37343,2018,DEM,Senador Camará,40
37344,2018,DEM,Senador Vasconcelos,11
37345,2018,DEM,Sepetiba,22
37346,2018,DEM,São Conrado,16
37347,2018,DEM,São Cristóvão,25
37348,2018,DEM,São Francisco Xavier,2
37349,2018,DEM,Tanque,16
37350,2018,DEM,Taquara,40
37351,2018,DEM,Tauá,9
37352,2018,DEM,Tijuca,104
37353,2018,DEM,Todos os Santos,17
37354,2018,DEM,Tomás Coelho,9
37355,2018,DEM,Turiaçú,4
37356,2018,DEM,Urca,6
37357,2018,DEM,Vargem Grande,23
37358,2018,DEM,Vargem Pequena,9
37359,2018,DEM,Vasco da Gama,13
37360,2018,DEM,Vaz Lobo,8
37361,2018,DEM,Vicente de Carvalho,2
37362,2018,DEM,Vidigal,3
37363,2018,DEM,Vigário Geral,5
37364,2018,DEM,Vila Isabel,48
37365,2018,DEM,Vila Kosmos,11
37366,2018,DEM,Vila Militar,3
37367,2018,DEM,Vila Valqueire,19
37368,2018,DEM,Vila da Penha,11
37369,2018,DEM,Zumbi,47
37370,2018,DEM,nao informado,158
37371,2018,DEM,Água Santa,3
37372,2018,MDB,Abolição,24
37373,2018,MDB,Acari,168
37374,2018,MDB,Alto da Boa Vista,316
37375,2018,MDB,Anchieta,311
37376,2018,MDB,Andaraí,617
37377,2018,MDB,Anil,151
37378,2018,MDB,Bancários,169
37379,2018,MDB,Bangu,3100
37380,2018,MDB,Barra da Tijuca,486
37381,2018,MDB,Barra de Guaratiba,15
37382,2018,MDB,Barros Filho,84
37383,2018,MDB,Benfica,271
37384,2018,MDB,Bento Ribeiro,440
37385,2018,MDB,Bonsucesso,290
37386,2018,MDB,Botafogo,586
37387,2018,MDB,Brás de Pina,282
37388,2018,MDB,Cachambi,207
37389,2018,MDB,Cacuia,60
37390,2018,MDB,Caju,153
37391,2018,MDB,Campinho,82
37392,2018,MDB,Campo Grande,2500
37393,2018,MDB,Campo dos Afonsos,12
37394,2018,MDB,Cascadura,280
37395,2018,MDB,Catete,48
37396,2018,MDB,Cavalcanti,405
37397,2018,MDB,Centro,329
37398,2018,MDB,Cidade Nova,141
37399,2018,MDB,Cidade Universitária,3
37400,2018,MDB,Cidade de Deus,282
37401,2018,MDB,Cocotá,168
37402,2018,MDB,Coelho Neto,336
37403,2018,MDB,Colégio,167
37404,2018,MDB,Complexo do Alemão,150
37405,2018,MDB,Copacabana,1376
37406,2018,MDB,Cordovil,426
37407,2018,MDB,Cosme Velho,71
37408,2018,MDB,Cosmos,789
37409,2018,MDB,Costa Barros,226
37410,2018,MDB,Curicica,224
37411,2018,MDB,Del Castilho,386
37412,2018,MDB,Deodoro,378
37413,2018,MDB,Encantado,120
37414,2018,MDB,Engenheiro Leal,143
37415,2018,MDB,Engenho Novo,555
37416,2018,MDB,Engenho da Rainha,194
37417,2018,MDB,Engenho de Dentro,703
37418,2018,MDB,Estácio,2
37419,2018,MDB,Flamengo,187
37420,2018,MDB,Freguesia (Ilha),229
37421,2018,MDB,Freguesia (Jacarepaguá),399
37422,2018,MDB,Galeão,222
37423,2018,MDB,Gamboa,68
37424,2018,MDB,Gardênia Azul,39
37425,2018,MDB,Gericinó,12
37426,2018,MDB,Glória,129
37427,2018,MDB,Grajaú,522
37428,2018,MDB,Guadalupe,510
37429,2018,MDB,Guaratiba,270
37430,2018,MDB,Gávea,326
37431,2018,MDB,Higienópolis,221
37432,2018,MDB,Honório Gurgel,157
37433,2018,MDB,Humaitá,76
37434,2018,MDB,Inhaúma,368
37435,2018,MDB,Inhoaíba,349
37436,2018,MDB,Ipanema,272
37437,2018,MDB,Irajá,1037
37438,2018,MDB,Itanhangá,93
37439,2018,MDB,Jacarepaguá,300
37440,2018,MDB,Jacarezinho,122
37441,2018,MDB,Jacaré,278
37442,2018,MDB,Jardim América,515
37443,2018,MDB,Jardim Botânico,329
37444,2018,MDB,Jardim Carioca,330
37445,2018,MDB,Jardim Guanabara,225
37446,2018,MDB,Jardim Sulacap,58
37447,2018,MDB,Lagoa,186
37448,2018,MDB,Lapa,44
37449,2018,MDB,Laranjeiras,418
37450,2018,MDB,Leblon,301
37451,2018,MDB,Leme,55
37452,2018,MDB,Lins de Vasconcelos,242
37453,2018,MDB,Madureira,782
37454,2018,MDB,Magalhães Bastos,339
37455,2018,MDB,Manguinhos,79
37456,2018,MDB,Maracanã,174
37457,2018,MDB,Marechal Hermes,793
37458,2018,MDB,Maria da Graça,130
37459,2018,MDB,Maré,611
37460,2018,MDB,Moneró,193
37461,2018,MDB,Méier,736
37462,2018,MDB,Olaria,459
37463,2018,MDB,Osvaldo Cruz,456
37464,2018,MDB,Paciência,810
37465,2018,MDB,Padre Miguel,1034
37466,2018,MDB,Paquetá,62
37467,2018,MDB,Parada de Lucas,83
37468,2018,MDB,Parque Anchieta,296
37469,2018,MDB,Parque Colúmbia,225
37470,2018,MDB,Pavuna,505
37471,2018,MDB,Pechincha,230
37472,2018,MDB,Pedra de Guaratiba,71
37473,2018,MDB,Penha,566
37474,2018,MDB,Penha Circular,326
37475,2018,MDB,Piedade,598
37476,2018,MDB,Pilares,233
37477,2018,MDB,Portuguesa,344
37478,2018,MDB,Praia da Bandeira,97
37479,2018,MDB,Praça Seca,626
37480,2018,MDB,Praça da Bandeira,125
37481,2018,MDB,Quintino Bocaiúva,1195
37482,2018,MDB,Ramos,618
37483,2018,MDB,Realengo,2483
37484,2018,MDB,Recreio dos Bandeirantes,265
37485,2018,MDB,Riachuelo,254
37486,2018,MDB,Ribeira,304
37487,2018,MDB,Ricardo de Albuquerque,226
37488,2018,MDB,Rio Comprido,682
37489,2018,MDB,Rocha,191
37490,2018,MDB,Rocha Miranda,732
37491,2018,MDB,Rocinha,226
37492,2018,MDB,Santa Cruz,1938
37493,2018,MDB,Santa Teresa,508
37494,2018,MDB,Santo Cristo,202
37495,2018,MDB,Santíssimo,292
37496,2018,MDB,Saúde,149
37497,2018,MDB,Senador Camará,1023
37498,2018,MDB,Senador Vasconcelos,282
37499,2018,MDB,Sepetiba,564
37500,2018,MDB,São Conrado,431
37501,2018,MDB,São Cristóvão,68
37502,2018,MDB,São Francisco Xavier,67
37503,2018,MDB,Tanque,392
37504,2018,MDB,Taquara,865
37505,2018,MDB,Tauá,271
37506,2018,MDB,Tijuca,1375
37507,2018,MDB,Todos os Santos,344
37508,2018,MDB,Tomás Coelho,98
37509,2018,MDB,Turiaçú,203
37510,2018,MDB,Urca,69
37511,2018,MDB,Vargem Grande,88
37512,2018,MDB,Vargem Pequena,49
37513,2018,MDB,Vasco da Gama,156
37514,2018,MDB,Vaz Lobo,263
37515,2018,MDB,Vicente de Carvalho,33
37516,2018,MDB,Vidigal,210
37517,2018,MDB,Vigário Geral,299
37518,2018,MDB,Vila Isabel,655
37519,2018,MDB,Vila Kosmos,141
37520,2018,MDB,Vila Militar,115
37521,2018,MDB,Vila Valqueire,326
37522,2018,MDB,Vila da Penha,99
37523,2018,MDB,Zumbi,80
37524,2018,MDB,nao informado,2009
37525,2018,MDB,Água Santa,49
37526,2018,NOVO,Alto da Boa Vista,2
37527,2018,NOVO,Andaraí,10
37528,2018,NOVO,Anil,8
37529,2018,NOVO,Bancários,1
37530,2018,NOVO,Bangu,14
37531,2018,NOVO,Barra da Tijuca,196
37532,2018,NOVO,Benfica,1
37533,2018,NOVO,Bento Ribeiro,3
37534,2018,NOVO,Bonsucesso,2
37535,2018,NOVO,Botafogo,101
37536,2018,NOVO,Brás de Pina,1
37537,2018,NOVO,Cachambi,2
37538,2018,NOVO,Cacuia,1
37539,2018,NOVO,Campo Grande,20
37540,2018,NOVO,Cascadura,3
